Source,Topic Name,Link
Organizer,coronavirus,https://www.organiser.org//Encyc/2020/4/1/Ayush-Ministry.html
Organizer,coronavirus,https://www.organiser.org//Encyc/2020/4/1/Migrant-workers-shall-remain-at-local-residence-.html
Organizer,coronavirus,https://www.organiser.org//Encyc/2020/4/1/Corona-Markaz.html
Organizer,coronavirus,https://www.organiser.org//Encyc/2020/4/1/Nizamuddin-Tablighi-Jamaat-congregation-Nagaland-s-commercial-town-Dimapur-shuts-down-for-three-days.html
Organizer,coronavirus,https://www.organiser.org//Encyc/2020/3/31/How-Yogi-government-in-UP-is-taking-the-Corona-challenge-head-on.html
Organizer,coronavirus,https://www.organiser.org//Encyc/2020/3/31/Bat-Rat-Azadi-is-Corona-.html
Organizer,coronavirus,https://www.organiser.org//Encyc/2020/3/31/Roots-of-COVID-19-the-Chinese-Virus-lie-in-Communism-and-its-hegemonistic-worldview-.html
Organizer,coronavirus,https://www.organiser.org//Encyc/2020/3/30/PM-praises-role-of-social-welfare-organizations-in-fighting-COVID19-in-a-video-interaction.html
Organizer,coronavirus,https://www.organiser.org//Encyc/2020/3/30/Nizamuddin-area-in-Delhi-cordoned-off-after-more-than-200-show-symptoms-of-Wuhan-virus.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/3/26/Jamia-Millia-Islamia-suspends-Professor-for-failing-non-Muslim-students-who-supported-the-CAA.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/3/19/Time-for-SC-to-draw-the-line.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/3/16/RSS-ABKM-passes-resolution-on-Citizenship-Amendment-Act-2019.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/3/12/NLSIU-A-government-funded-institution-that-is-rabidly-anti-government.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/3/9/Muslim-couple-arrested-by-Delhi-police-for-instigating-anti-CAA-protests-had-ISIS-links.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/3/7/Hindu-Munnani-activist-attacked-by-Jihadis-in-Tamil-Nadu-while-returning-from-a-CAA-rally.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/3/5/A-Conspiracy-to-Tarnish-India-s-Image.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/3/2/An-ISI-Conspiracy-.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/3/2/Anti-CAA-RiotsNot-Democracy-But-About-Demography-.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/3/2/As-a-Muslim-I-feel-safe-in-India-Adnan-Sami.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/2/26/Holding-Democracy-to-ransom-in-the-name-of-protests-over-CAA.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/2/26/CAA-and-the-Church.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/2/26/VHP-strongly-condemns-murder-of-Ratan-Lal-attack-on-Hindu-temples-and-properties-by-Islamic-Jihadists.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/2/25/What-CAA-Means-for-the-Minorities-of-Bangladesh.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2020/2/20/Pakistan-Zindabad-slogans-rent-the-air-in-CAA-protest-in-Bengaluru.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2019/12/22/Prime-Minister-Narendra-Modi-at-Ramlila-grounds.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2019/11/20/NRC-to-be-implemented-across-the-country-Home-Minister-Amit-Shah.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2019/11/6/NRC-and-CAB-The-Complimentary-Twins.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2019/9/18/The-Mess-in-Assam-NRC-.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2019/9/9/Make-NRC-Exercise-More-Meaningful-.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2019/4/8/Mamata-a-Speed-breaker-in-.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2019/7/17/Re-verification-of-NRC.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2018/8/24/Being-Uninvited-Guests.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2018/8/6/Defending-the-Illegals.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2010/8/15/Infiltrators-calling-the-shot-in-Assam-br-br-Opposition-to-NRC-update-an-ominous-signal.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2018/1/9/National-Register-of-Citizens-Assam-Sifting-the-Chaff.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2018/8/6/The-NRC-Impact.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2018/7/30/NRC-is-impartial-Rajnath-Singh.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2018/10/11/Jharkhand-Government-is-Effectively-Tackling-Two-Serious-Issues-of-Infiltration-and-Conversions.html
Organizer,caa-nrc,https://www.organiser.org//Encyc/2019/12/10/Citizenship-Amendment-Bill-A-Long-Overdue-measure.html
National Herald,coronavirus,https://www.nationalheraldindia.com/india/coronavirus-live-updates-covid-19-india-wuhan-us-italy-who-alert-novel-coronavirus-latest-news-4th-april
National Herald,coronavirus,https://www.nationalheraldindia.com/india/aicc-urges-centre-to-release-indian-rupee1-lakh-crore-special-economic-package-to-states-to-take-on-covid-19
National Herald,coronavirus,https://www.nationalheraldindia.com/india/modi-govt-abolishes-trait-fee-on-bt-cotton-seed-time-of-covid-19-enriches-seed-companies-at-farmers-expense
National Herald,coronavirus,https://www.nationalheraldindia.com/india/armys-jaisalmer-experience-says-covid-19-may-activate-in-bodies-even-after-14-days
National Herald,coronavirus,https://www.nationalheraldindia.com/national/covid-19-cases-may-peak-in-india-by-april-end-ics
National Herald,coronavirus,https://www.nationalheraldindia.com/india/is-the-cure-prescribed-for-covid-19-worse-than-the-disease-disruptive-policies-may-cause-more-deaths
National Herald,coronavirus,https://www.nationalheraldindia.com/india/covid-19-in-india-2547-infected-death-toll-62
National Herald,coronavirus,https://www.nationalheraldindia.com/india/covid-19-cji-urged-to-direct-release-of-political-prisoners-on-bail-parole
National Herald,coronavirus,https://www.nationalheraldindia.com/india/covid-19-death-toll-in-country-rises-to-56-cases-to-2301
National Herald,coronavirus,https://www.nationalheraldindia.com/india/how-kashmirs-female-docs-nurses-fight-valiantly-against-covid-19
National Herald,coronavirus,https://www.nationalheraldindia.com/india/coronavirus-live-updates-covid-19-india-wuhan-us-italy-who-alert-novel-coronavirus-latest-news-2nd-april
National Herald,coronavirus,https://www.nationalheraldindia.com/india/corona-impact-punjab-becomes-the-first-state-to-clamp-curfew-to-prevent-spread-of-the-virus
National Herald,coronavirus,https://www.nationalheraldindia.com/india/billionaires-are-not-immune-from-the-virus-and-some-lessons-for-the-future-from-kerala
National Herald,coronavirus,https://www.nationalheraldindia.com/india/lockdown-impact-virus-of-hunger-is-deadlier-than-coronavirus-say-stranded-migrants-at-anand-vihar
National Herald,coronavirus,https://www.nationalheraldindia.com/india/coronavirus-live-updates-covid-19-india-wuhan-us-who-alert-novel-coronavirus-latest-news-16th-march
National Herald,coronavirus,https://www.nationalheraldindia.com/india/encounter-with-coronavirus-and-economic-pandemic-relief-package-must-ensure-no-worker-is-left-uncared-for
National Herald,coronavirus,https://www.nationalheraldindia.com/flick-past/india-battles-corona-with-indigenous-weapons
National Herald,coronavirus,https://www.nationalheraldindia.com/national/1-out-of-3-in-urban-india-anxious-due-to-coronavirus
National Herald,coronavirus,https://www.nationalheraldindia.com/national/covid-19-tourism-ministry-launches-stranded-in-india-portal
National Herald,coronavirus,https://www.nationalheraldindia.com/india/136-million-likely-to-lose-job-in-india-post-coronavirus-lockdown
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/yogi-govt-using-corona-to-suppress-anti-caa-protests-alleges-aikms-demands-immediate-release-of-activists
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/police-ready-for-action-as-anti-caa-stirs-continue-in-up
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/women-call-of-anti-caa-protest-at-clock-tower-in-lucknow-temporarily
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/some-say-will-protest-from-balconies-against-nrc-npr-caa-during-janta-curfew
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/lucknow-anti-caa-protestors-determined-to-defy-janata-curfew-and-threat-of-coronavirus
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/anti-caa-protests-lucknow-cops-attempts-to-clear-clock-tower-area-fails
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/pil-filed-against-yogis-new-law-on-anti-caa-protesters
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/india-constitutionally-secular-caa-doesnt-violate-fundamental-rights-says-modi-govt-to-supreme-court
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/up-government-goes-after-families-of-anti-caa-npr-nrc-protestors
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/protests-to-continue-until-caa-npr-nrc-withdrawn-say-shaheen-bagh-protestors-activists
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/shot-at-by-a-modi-supporter-a-youth-dies-in-aligarh-hosital
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/shaheen-bagh-police-blocked-noida-delhi-route-not-anti-caa-protesters-admits-delhi-police-in-rti-response
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/another-anti-caa-protester-dies-3rd-in-a-month
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/posters-of-anti-caa-protestors-in-lucknow-yogi-government-moves-sc-against-allahabad-hc-order
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/parliament-live-updates-lok-sabha-pm-modi-budget-session-citizenship-act-delhi-riots-violence-11-march-2020
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/congress-sp-bsp-welcome-allahabad-hcs-decision-on-anti-caa-posters
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/anti-citizenship-amendment-act-protester-dies-in-lucknow-2nd-in-a-month
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/allahabad-hc-orders-yogi-govt-to-remove-banners-of-persons-allegedly-involved-in-anti-caa-violence
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/jharkhand-pathalgadi-village-writes-to-cm-hemant-soren-urges-him-to-reject-npr-nrc
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/no-nrc-detention-center-in-assam-accepts-modi-government
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/maharashtra-bjp-ruled-local-body-passes-resolution-against-citizenship-act-and-nrc
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/modi-govt-thinks-against-muslims-but-caa-npr-nrc-is-against-the-people-arundhati-roy
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/maharashtra-thousands-protest-against-caa-nrc-npr-at-mumbais-azad-maidan
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/chennai-cops-lathicharge-protesters-demonstrating-against-caa-nrc-in-washermanpet-several-injured
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/now-puducherry-assembly-too-adopts-resolution-against-caa-npr-and-nrc
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/nrc-data-vanish-from-official-website
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/police-charge-and-arrest-anti-caanrc-activists-at-kolkata-book-fair
National Herald,caa-nrc,https://www.nationalheraldindia.com/news/parliament-live-updates-budget-session-ram-temple-shaheen-bagh-citizenship-act-npr-nrc-congress-bjp
National Herald,caa-nrc,https://www.nationalheraldindia.com/opinion/modi-govt-climbdown-on-nrc-a-symbolic-victory-for-shaheen-bagh-protesters
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/aap-win-positive-want-resolution-on-caa-varsity-student-leaders
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/shaheen-bagh-protesters-want-fair-probe-into-delhi-riots
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/assam-woman-produces-15-documents-to-prove-citizenship-gauhati-hc-declares-her-foreigner
National Herald,caa-nrc,https://www.nationalheraldindia.com/opinion/after-nrc-rhetoric-in-assam-to-shift-from-bangladeshi-aliens-to-preserving-culture
National Herald,caa-nrc,https://www.nationalheraldindia.com/politics/no-data-on-citizenship-act-beneficiary-says-assam-cm-sarbananda-sonowal
National Herald,caa-nrc,https://www.nationalheraldindia.com/national/10-inmates-of-detention-centres-in-assam-died-in-last-one-year-government
National Herald,caa-nrc,https://www.nationalheraldindia.com/india/assam-nrc-state-coordinator-seeks-details-of-ineligible-persons
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/technology/in-other-news/040420/mizoram-launches-coronavirus-app-to-disseminate-authoritative-info-to.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/amp/nation/current-affairs/010420/of-tablighi-jamaat-nizamuddin-controversy-its-link-to-coronavirus-in.html?utm_source=latestPromotion&utm_medium=end&utm_campaign=latest
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/amp/opinion/columnists/230320/the-corona-disruption-and-the-impact-on-india.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/250320/china-urges-india-not-to-stigmatise-it-over-coronavirus.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/250320/india-accused-of-not-releasing-right-numbers-of-death-rate-estimate.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/240320/live-pm-modis-second-address-to-nation-on-coronavirus-outbreak-highl.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/250320/india-invites-retired-doctors-to-join-fight-against-coronavirus.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/220320/india-announces-complete-lockdown-in-coronavirus-hit-districts.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/260320/india-reaches-out-to-indian-students-stranded-in-kazakhstan.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/220320/has-india-enters-stage-three-of-virus-outbreak.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/190320/an-indian-who-tested-positive-for-coronavirus-in-iran-dies.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/170320/maharashtra-reports-first-death-in-mumbai-coronavirus-cases-in-india.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/240320/india-can-use-experience-in-eradicating-small-pox-polio-to-fight-covi.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/270320/four-more-coronavirus-cases-in-jk-friday-congregations-cancelled.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/politics/280320/india-thanks-uae-for-providing-shelter-to-indians-stranded-in-dubai.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/220320/india-shuts-down-to-stop-coronavirus.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/world/asia/260320/modi-putin-talk-about-coronavirus-situation-in-the-world.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/030420/pm-modi-third-address-to-nation-on-covid19-video-message-to-people-of.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/250320/differentiate-between-facts-abd-rumours-pm-modi-to-varanasi-people-vi.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/290320/pm-modi-mann-ki-baat-on-covid19-lockdown-best-way-to-fight-coronavirus.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/politics/190320/congress-duty-bound-to-support-pm-modi-in-fight-against-coronavirus.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/in-other-news/040420/modi-blackout-may-cause-grid-collapse-says-maharashtra-minister.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/020420/prime-minister-hold-video-conference-with-state-chief-ministers.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/230320/pm-modi-hails-air-india-for-courage-call-of-duty-to-fight-coronavirus.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/310320/covid19-india-eyes-foreign-donations-for-pm-cares-fund-to-procure-med.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/current-affairs/130320/pm-modi-invites-saarc-leaders-to-a-video-conference-on-coronavirus-str.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/politics/280320/you-are-a-fighter-who-will-overcome-this-challenge-pm-modi-to-boris-j.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/nation/politics/170320/not-only-coronavirus-india-should-also-gear-up-for-economic-devastati.html
Deccan Chronicle,coronavirus,https://www.deccanchronicle.com/business/economy/210320/rahul-gandhi-argues-for-big-financial-package-to-rescue-indian-economy.html
