,Source,Link
797,Janta Ka Reporter,http://www.jantakareporter.com/india/coronavirus-claims-second-life-in-india-after-69-year-old-woman-dies-in-delhi/284633/
798,Janta Ka Reporter,http://www.jantakareporter.com/india/coronavirus-pandemic-cinema-halls-to-be-shut-ipl-matches-to-take-place-behind-closed-doors-and-india-south-africa-odi-matches-in-empty-stadium/284516/
799,Janta Ka Reporter,http://www.jantakareporter.com/india/indian-government-announces-extraordinary-steps-to-contain-spread-of-coronavirus-suspends-all-visas-including-oci-till-15-april/284442/
800,Janta Ka Reporter,http://www.jantakareporter.com/india/captain-of-titanic-rahul-gandhis-new-jibe-at-health-minister-harsh-vardhan/283898/
801,News Laundry,https://www.newslaundry.com/2020/04/04/no-answers-no-access-no-accountability-journalists-struggle-to-get-information-from-the-government-as-covid-19-crisis-worsens
802,News Laundry,https://www.newslaundry.com/2020/04/02/the-end-of-the-lockdown-wont-bring-life-back-to-normal-heres-how-the-covid-19-economic-crisis-is-likely-to-spread
803,News Laundry,https://www.newslaundry.com/2020/03/28/as-states-show-the-way-to-fight-covid-19-federalism-in-india-gets-a-much-needed-boost
804,News Laundry,https://www.newslaundry.com/2020/03/23/indias-healthcare-is-not-equipped-for-a-covid-19-pandemic-and-we-cant-clap-that-away
805,News Laundry,https://www.newslaundry.com/2020/03/06/fact-check-did-a-muslim-mob-forcibly-occupy-a-temple-in-north-east-delhi
806,News Laundry,https://www.newslaundry.com/2020/03/26/modi-should-stay-safe-print-media-has-tremendous-credibility-a-succinct-summary-of-the-pms-interaction-with-print-media-owners
807,News Laundry,https://www.newslaundry.com/2020/04/03/coronavirus-delhi-lawyers-denounce-tv-news-channels-for-demonising-muslims
808,News Laundry,https://www.newslaundry.com/2020/03/30/coronavirus-updates-centre-says-no-plan-to-extend-lockdown-pm-apologises-to-citizens
809,News Laundry,https://www.newslaundry.com/2020/03/27/coronavirus-updates-17-deaths-rbi-permits-3-month-moratorium-migrant-workers-struggle-continues
810,News Laundry,https://www.newslaundry.com/2020/03/25/coronavirus-updates-us-might-be-next-epicentre-first-death-in-tamil-nadu-harassment-of-medical-staff
811,News Laundry,https://www.newslaundry.com/2020/03/16/work-from-home-how-indian-media-is-trying-to-keep-staff-safe-from-coronavirus
812,News Laundry,https://www.newslaundry.com/2020/04/04/tv9-bharatvarsh-broadcasts-old-video-of-fruit-seller-as-corona-criminal-spreading-virus
813,News Laundry,https://www.newslaundry.com/2020/03/20/superstitions-class-bias-fake-news-some-of-the-by-products-of-the-coronavirus-panic
814,News Laundry,https://www.newslaundry.com/2020/03/20/travel-bans-and-cancelled-flights-stranded-during-a-pandemic
815,News Laundry,https://www.newslaundry.com/2020/04/03/candle-in-the-corona-storm-brace-yourself-for-some-tv-news-excitement
816,News Laundry,https://www.newslaundry.com/2020/04/02/whats-the-basis-for-firs-filed-against-the-wire-for-disobedience-and-promoting-enmity
817,News Laundry,https://www.newslaundry.com/2020/03/25/day-1-of-lockdown-confusion-caused-by-modis-speech-disrupts-essential-services
818,News Laundry,https://www.newslaundry.com/2020/03/24/attacks-on-journalists-migrant-workers-struggling-to-go-home-indias-lockdown-has-worrying-implications
819,News Laundry,https://www.newslaundry.com/2020/03/20/as-coronavirus-spreads-tourism-sector-likely-to-take-a-big-hit
820,News Laundry,https://www.newslaundry.com/2020/03/19/social-distancing-explained-for-immunity-freaks-and-runaway-human-virus-vehicles
821,News Laundry,https://www.newslaundry.com/2020/03/17/one-lakh-masks-4000-litres-of-sanitiser-how-up-plans-to-tackle-coronavirus-threat-to-ayodhya-fair
822,News Laundry,https://www.newslaundry.com/2020/04/02/no-the-milder-indian-strain-of-coronavirus-doesnt-exist
823,News Laundry,https://www.newslaundry.com/2020/04/01/for-how-long-can-indias-healthcare-workers-battle-coronavirus-without-essential-supplies
824,News Laundry,https://www.newslaundry.com/2020/04/01/coronavirus-and-nizamuddin-tv-news-returns-to-bigotry-with-a-bang
825,News Laundry,https://www.newslaundry.com/2020/03/31/in-punjab-fake-news-and-unethical-journalism-add-to-coronavirus-panic
826,News Laundry,https://www.newslaundry.com/2020/03/31/were-flying-blind-indian-experts-predict-how-the-coronavirus-pandemic-will-pan-out
827,News Laundry,https://www.newslaundry.com/2020/03/31/whats-india-doing-to-keep-its-prisoners-safe-from-coronavirus
828,News Laundry,https://www.newslaundry.com/2020/03/26/with-sitharamans-relief-package-its-clear-the-healthcare-nitty-gritties-are-left-to-the-states
829,News Laundry,https://www.newslaundry.com/2020/03/09/female-students-from-the-northeast-attacked-near-du-called-coronavirus
830,News Laundry,https://www.newslaundry.com/2020/04/02/heres-what-most-tv-news-anchors-are-not-telling-you-about-the-tablighi-jamaat
831,OpIndia,https://www.opindia.com/2020/03/maruti-suzuki-manufacture-ventilators-masks-coronavirus-covid-19/
832,OpIndia,https://www.opindia.com/2020/03/raghav-chadha-fir-registered-false-accusations-uttar-pradesh-government/
833,OpIndia,https://www.opindia.com/2020/03/kerala-man-commits-suicide-no-alcohol-coronavirus-lockdown/
834,OpIndia,https://www.opindia.com/2020/03/employee-of-odisha-assembly-tests-positive-for-chinese-covid-19-assembly-to-be-sanitised-and-staff-quarantined/
835,OpIndia,https://www.opindia.com/2020/03/coronavirus-kerala-ips-officer-skips-quarantined-travels-up-booked/
836,OpIndia,https://www.opindia.com/2020/03/coronavirus-uttar-pradesh-muslim-mob-attacks-police-avaoid-mass-namaaz-mainpuri/
837,OpIndia,https://www.opindia.com/2020/03/wuhan-coronavirus-india-pm-modi-janata-curfew-success-images/
838,OpIndia,https://www.opindia.com/2020/03/posts-claiming-presence-of-swans-dolphins-in-canals-of-venice-after-wuhan-coronavirus-outbreak-turns-out-to-be-misleading/
839,OpIndia,https://www.opindia.com/2020/03/kanika-kapoor-relative-ndtv-journalist-sonal-mehrotra-kapoor-self-quarantine-coronavirus/
840,OpIndia,https://www.opindia.com/2020/04/iit-roorkee-and-aiims-rishikesh-develop-closed-loop-portable-ventilator-named-as-praan-vayu-for-covid-19-patients/
841,OpIndia,https://www.opindia.com/2020/04/covid-19-test-kits-to-be-supplied-to-the-united-kingdom-found-to-be-contaminated-with-coronavirus/
842,OpIndia,https://www.opindia.com/2020/04/china-coronavirus-covid-19-asymptomatic-positive-data-release-underreporting/
843,OpIndia,https://www.opindia.com/2020/04/covid-19-positive-patient-from-tablighi-jamaat-reveals-he-had-visited-the-shaheen-bagh-protest-site/
844,OpIndia,https://www.opindia.com/2020/04/telangana-engineering-student-suicide-covid-19-infection/
845,OpIndia,https://www.opindia.com/2020/04/andaman-and-nicobar-covid-19-positive-patients-tablighi-jamat-delhi-misleading-police-fir-filed/
846,OpIndia,https://www.opindia.com/2020/04/coronavirus-nizamuddin-tablighi-jamaat-police-raids-different-states-foreign-nationals/
847,OpIndia,https://www.opindia.com/2020/03/hazrat-nizamuddin-markez-1746-people-staying-441-coronavirus-symptoms/
848,OpIndia,https://www.opindia.com/2020/03/muslim-clerics-tablighi-jamaat-symptoms-covid-19-spitt-on-roads-from-buses/
849,OpIndia,https://www.opindia.com/2020/03/madhya-pradesh-tablighi-jamat-delhi-coronavirus-positive-cases-muslims-nizamuddin/
850,OpIndia,https://www.opindia.com/2020/03/coronavirus-china-american-lawyer-bioweapon-intelligence-laboratory-wuhan-20-trillion/
851,OpIndia,https://www.opindia.com/2020/03/coronavirus-nizamuddin-tablighi-jamaat-visa-norms-violation-preaching/
852,OpIndia,https://www.opindia.com/2020/03/telangana-tablighi-jamaat-nizamuddin-six-die/
853,OpIndia,https://www.opindia.com/2020/03/bulandshahr-coronavirus-meerut-amravati-mosque-wedding-two-trains-four-others-infected/
854,OpIndia,https://www.opindia.com/2020/03/mannargudi-jeeyar-swami-a-hindu-acharya-feeds-homeless-people-during-the-covid-19-lockdown/
855,OpIndia,https://www.opindia.com/2020/03/bihar-110-isolation-fear-community-transmission-carelessness-hospital-staff/
856,OpIndia,https://www.opindia.com/2020/03/uttar-pradesh-suspected-covid-19-flees-isolation-ward-police-search/
857,OpIndia,https://www.opindia.com/2020/03/boris-johnson-shake-hand-coronavirus-patients-test-positive-covid-19/
858,OpIndia,https://www.opindia.com/2020/03/odisha-cm-navin-patnaik-announces-relief-package-of-rs-2200-crore-for-the-poor-in-the-fight-against-covid-19-epidemic/
859,OpIndia,https://www.opindia.com/2020/03/rajasthan-coronavirus-covid-19-first-death/
860,OpIndia,https://www.opindia.com/2020/03/prime-minister-asks-his-ministers-to-take-charge-of-their-states-and-play-the-crucial-role-of-leaders-in-defeating-covid-19/
861,OpIndia,https://www.opindia.com/2020/03/odisha-government-largest-covid-19-hospitals-1000-beds-capacity/
862,OpIndia,https://www.opindia.com/2020/03/uttar-pradesh-mecca-returned-covid-19-positive-37-rubbed-off-quarantine-stamps/
863,OpIndia,https://www.opindia.com/2020/03/fact-check-covid-19-testing-kit-gujarat-cosara-corruption-testing-kit-license/
864,Reuters,https://in.reuters.com/article/mahindra-ssangyong-motor/mahindra-scraps-ssangyong-investment-plan-due-to-covid-19-crisis-idINKBN21L2FA
865,Reuters,https://in.reuters.com/article/us-health-coronavirus-southasia/india-and-pakistan-crack-down-on-muslim-group-emerging-as-covid-19-cluster-idINKBN21I0Z0
866,Reuters,https://in.reuters.com/article/health-coronavirus-southasia/indian-officials-warn-of-lockdown-extensions-as-covid-19-cases-in-south-asia-near-6000-idINL1N2BR2OQ
867,Reuters,https://in.reuters.com/article/health-coronavirus-india-usa/u-s-india-to-use-full-strength-of-partnership-to-fight-coronavirus-modi-idINKBN21M0JS
868,Reuters,https://in.reuters.com/article/health-coronavirus-india-kashmir/indias-internet-curbs-in-kashmir-hamper-coronavirus-fight-idINKBN21H2FF
869,Reuters,https://in.reuters.com/article/health-coronavirus-india-paranoia/vitriol-and-violence-a-coronavirus-death-exposes-paranoia-in-india-idINKBN21G074
870,Reuters,https://in.reuters.com/article/health-coronavirus-india-pharmaceuticals/india-bans-export-of-key-malaria-drug-amid-coronavirus-outbreak-idINL4N2BI0Z9
871,Reuters,https://in.reuters.com/article/health-coronavirus-coca-cola-india/coca-cola-to-suspend-production-in-india-amid-coronavirus-lockdowns-idINKBN21B2CR
872,Reuters,https://in.reuters.com/article/health-coronavirus-southasia-india/responding-to-coronavirus-crisis-india-slashes-rates-idINKBN21E0GC
873,Reuters,https://in.reuters.com/article/health-coronavirus-southasia/india-starts-14-hour-curfew-to-curb-coronavirus-spread-idINL4N2BF027
874,Reuters,https://in.reuters.com/article/india-fuel-demand/indias-fuel-demand-falls-10-in-march-h1-as-coronavirus-curbs-travel-idINL4N2BB40C
875,Reuters,https://in.reuters.com/article/health-coronavirus-spicejet/spicejet-to-cut-march-salary-as-coronavirus-lockdown-hits-travel-demand-idINKBN21I1OH
876,Reuters,https://in.reuters.com/article/health-coronavirus-india-equipment/india-needs-at-least-38-million-masks-to-fight-coronavirus-agency-document-idINKBN21F0H3
877,Reuters,https://in.reuters.com/article/health-coronavirus-india-pharmaceuticals/india-bans-export-of-key-malaria-drug-amid-coronavirus-outbreak-idINKBN21C2IZ
878,Reuters,https://in.reuters.com/article/health-coronavirus-privacy/privacy-fears-as-india-hand-stamps-suspected-coronavirus-cases-idINL8N2BD2AX
879,Reuters,https://in.reuters.com/article/health-coronavirus-cognizant-tech/cognizant-ups-salaries-by-25-for-some-india-employees-amid-lockdown-idINKBN21E21Y
880,Reuters,https://in.reuters.com/article/health-coronavirus-southasia/indias-coronavirus-cases-tick-up-despite-immense-lockdown-idINL4N2BJ1Z6
881,Reuters,https://in.reuters.com/article/health-coronavirus-southasia/corrected-india-to-use-some-train-coaches-as-coronavirus-isolation-wards-idINKBN21F0IT
882,Reuters,https://in.reuters.com/article/health-coronavirus-southasia/india-closes-a-border-extends-travel-curbs-as-regional-coronavirus-cases-rise-idINL4N2B41QC
883,Reuters,https://in.reuters.com/article/health-coronavirus-india-estimates/india-faces-spike-in-coronavirus-cases-says-study-in-test-for-health-system-idINKBN21A32Q
884,Reuters,https://in.reuters.com/article/health-coronavirus-india/global-supplier-india-curbs-drug-exports-as-coronavirus-fears-grow-idINKBN20Q0ZP
885,Reuters,https://in.reuters.com/article/health-coronavirus-southasia/indias-coronavirus-cases-tick-up-immense-lockdown-holds-idINKBN21D0SV
886,Reuters,https://in.reuters.com/article/health-coronavirus-southasia/racing-to-stop-coronavirus-india-scours-mosques-to-trace-contacts-with-delhi-gathering-idINKBN21J4TO
887,Reuters,https://in.reuters.com/article/health-coronavirus-southasia/india-locks-down-its-1-3-billion-people-to-halt-coronavirus-spread-idINKBN21B0FQ
888,Reuters,https://in.reuters.com/article/health-coronavirus-india-homeless/some-of-us-will-die-indias-homeless-stranded-by-coronavirus-lockdown-idINKBN21J557
889,Reuters,https://in.reuters.com/article/health-coronavirus-india-pharmaceuticals/india-likely-to-soon-ease-some-drug-export-curbs-after-u-s-pressure-sources-idINKBN21J4YB
890,Reuters,https://in.reuters.com/article/health-coronavirus-india-estimates/rpt-india-faces-spike-in-coronavirus-cases-says-study-in-test-for-health-system-idINL4N2BG4X6
891,Reuters,https://in.reuters.com/article/health-coronavirus-india-doctors/indian-doctors-fight-coronavirus-with-raincoats-helmets-amid-lack-of-equipment-idINL4N2BN3CU
892,Reuters,https://in.reuters.com/article/health-coronavirus-banks/indian-banks-to-appeal-for-relief-on-bad-loans-amid-coronavirus-concerns-idINKBN21422S
893,Reuters,https://in.reuters.com/article/us-health-coronavirus-india-doctors/indian-doctors-evicted-over-coronavirus-transmission-fears-medical-body-idINKBN21C12G
894,The Telegraph,https://www.telegraphindia.com/india/coronavirus-updates-april-5-india-cases-death-toll-rise/cid/1762264?ref=search-page
895,The Telegraph,https://www.telegraphindia.com/india/6-pockets-in-kanpur-visited-by-covid-19-positive-tablighi-members-declared-red-zones/cid/1762263?ref=search-page
896,The Telegraph,https://www.telegraphindia.com/india/drdo-designs-disinfection-chamber-special-face-mask/cid/1762252?ref=search-page
897,The Telegraph,https://www.telegraphindia.com/india/coronavirus-outbreak-pm-narendra-modi-to-hold-all-party-meeting/cid/1762148?ref=search-page
898,The Telegraph,https://www.telegraphindia.com/india/coronavirus-outbreak-warning-on-hate-virus/cid/1762142?ref=search-page
899,The Telegraph,https://www.telegraphindia.com/india/congress-give-states-rs-1-lakh-crore/cid/1762171?ref=search-page
900,The Telegraph,https://www.telegraphindia.com/india/coronavirus-lockdown-in-crisis-goverment-has-no-time-for-hungry-cows/cid/1762173?ref=search-page
901,The Telegraph,https://www.telegraphindia.com/india/coronavirus-pandemic-narendra-modi-phone-call-with-donald-trump/cid/1762162?ref=search-page
902,The Telegraph,https://www.telegraphindia.com/sport/coronavirus-outbreak-sourav-ganguly-puts-words-to-action/cid/1762069?ref=search-page
903,The Telegraph,https://www.telegraphindia.com/calcutta/coronavirus-pandemic-curbs-on-masks-sanitisers-for-shops-in-bengal/cid/1762109?ref=search-page
904,The Telegraph,https://www.telegraphindia.com/india/trump-seeks-modi-s-help-to-release-hydroxychloroquine-ordered-by-us-to-treat-covid-19-patients/cid/1762267?ref=search-page
905,The Telegraph,https://www.telegraphindia.com/india/coronavirus-srl-diagnostics-gets-icmr-nod-to-conduct-covid-19-tests/cid/1760010?ref=search-page
906,The Telegraph,https://www.telegraphindia.com/india/prime-minister-speaks-on-covid-19/cid/1755849?ref=search-page
907,The Telegraph,https://www.telegraphindia.com/states/west-bengal/room-for-patients-with-covid-19-symptoms-at-govt-health-centres/cid/1755825?ref=search-page
908,The Telegraph,https://www.telegraphindia.com/india/647-covid-19-cases-linked-to-delhi-congregation-says-health-ministry/cid/1761761?ref=search-page
909,The Telegraph,https://www.telegraphindia.com/india/coronavirus-schools-shut-kerala-sends-mid-day-meals-home-to-students/cid/1753455?ref=search-page
910,The Telegraph,https://www.telegraphindia.com/india/coronavirus-90-per-cent-of-covid-19-cases-confined-to-four-countries/cid/1753045?ref=search-page
911,The Telegraph,https://www.telegraphindia.com/states/jharkhand/17-jharkhand-hospitals-of-to-fight-coronavirus/cid/1761219?ref=search-page
912,The Telegraph,https://www.telegraphindia.com/india/coronavirus-updates-from-india-schools-colleges-shutdown-sport-events-matches-cancelled-staes-headed-towards-lockdiwn/cid/1753463?ref=search-page
913,The Telegraph,https://www.telegraphindia.com/states/north-east/coronavirus-lockdown-no-april-pay-cut-for-assam-government-staff/cid/1762050?ref=search-page
914,The Telegraph,https://www.telegraphindia.com/india/coronavirus-12-from-bangladesh-who-attended-tablighi-jamaat-congregation-booked-for-foreigners-act-violation/cid/1762070?ref=search-page
915,The Telegraph,https://www.telegraphindia.com/india/coronavirus-india-updates-4-april-2020/cid/1761987?ref=search-page
916,The Telegraph,https://www.telegraphindia.com/india/everyone-must-use-face-masks-when-outdoors-says-health-ministry/cid/1762019?ref=search-page
917,The Telegraph,https://www.telegraphindia.com/states/apollo-gets-nod-for-covid-19-test/cid/1759544?ref=search-page
918,The Telegraph,https://www.telegraphindia.com/business/reliance-sets-up-first-dedicated-covid-19-hospital/cid/1758368?ref=search-page
919,The Telegraph,https://www.telegraphindia.com/india/mumbai-pune-delhi-in-lockdown-mode/cid/1756234?ref=search-page
920,The Telegraph,https://www.telegraphindia.com/business/coronavirus-outbreak-air-inida-pilots-resist-pay-cut/cid/1761901?ref=search-page
921,The Telegraph,https://www.telegraphindia.com/states/north-east/boundary-sealed-in-northeast-to-enforce-lockdown-to-prevent-the-spread-of-coronavirus-doner-ministry/cid/1761773?ref=search-page
922,The Telegraph,https://www.telegraphindia.com/india/coronavirus-updates-march-29-no-plans-to-extends-lockdown-says-govt/cid/1760522?ref=search-page
923,The Telegraph,https://www.telegraphindia.com/states/north-east/assam-government-steps-up-measures-to-battle-covid-19/cid/1760329?ref=search-page
924,Zee News,https://zeenews.india.com/world/anti-parasitic-drug-ivermectin-can-kill-covid-19-coronavirus-within-48-hours-claim-australian-scientists-2274026.html
925,Zee News,https://zeenews.india.com/india/live-updates/india-coronavirus-covid-19-live-updates-april-2-2273237
926,Zee News,https://zeenews.india.com/india/indias-coronavirus-covid-19-cases-against-global-trend-over-80-patients-below-60-years-2274006.html
927,Zee News,https://zeenews.india.com/india/601-new-covid-19-cases-in-24-hrs-1023-related-to-tablighi-jamaat-health-ministry-2273906.html
928,Zee News,https://zeenews.india.com/india/rahul-gandhi-questions-covid-19-testing-speed-says-shining-torches-in-sky-wont-solve-crisis-2273970.html
929,Zee News,https://zeenews.india.com/india/tablighi-jamaat-members-quarantined-for-coronavirus-covid-19-roam-naked-in-ghaziabad-hospital-harass-nurses-2273435.html
930,Zee News,https://zeenews.india.com/india/coronavirus-covid-19-induced-lockdown-sees-spike-in-cases-of-domestic-abuse-worldwide-2273795.html
931,Zee News,https://zeenews.india.com/india/coronavirus-covid-19-positive-woman-delivers-healthy-boy-at-aiims-in-delhi-2274003.html
932,Zee News,https://zeenews.india.com/video/india/covid-19-suspected-patients-of-tabligi-jamaat-showed-insolence-exceeded-limits-of-vulgarity-2273460.html
933,Zee News,https://zeenews.india.com/india/live-updates/india-coronavirus-covid-19-live-updates-april-3-2273439
934,Zee News,https://zeenews.india.com/india/india-coronavirus-covid-19-cases-register-highest-24-hour-spike-total-2547-deaths-62-2273756.html
935,Zee News,https://zeenews.india.com/economy/imf-warns-coronavirus-covid-19-will-hurt-global-economy-way-worse-than-2008-financial-crisis-2273760.html
936,Zee News,https://zeenews.india.com/india/noida-govt-hospital-sends-back-man-with-covid-19-symptoms-with-paracetamol-claims-family-2273870.html
937,Zee News,https://zeenews.india.com/world/coronavirus-covid-19-can-spread-through-air-and-lingers-in-rooms-after-patients-have-left-claims-study-2273046.html
938,Zee News,https://zeenews.india.com/india/up-cm-yogi-adityanath-says-will-open-coronavirus-covid-19-lockdown-in-phased-manner-2273626.html
939,Zee News,https://zeenews.india.com/india/iit-roorkee-develops-low-cost-portable-ventilator-to-help-coronavirus-covid-19-patients-2273430.html
940,Zee News,https://zeenews.india.com/world/malaria-drug-considered-for-coronavirus-covid-19-may-raise-risk-of-heart-problems-us-scientists-2273550.html
941,Zee News,https://zeenews.india.com/india/coronavirus-covid-19-icmr-approves-200-testing-labs-across-country-issues-guidelines-2274040.html
942,Zee News,https://zeenews.india.com/india/how-nizamuddin-tablighi-jamaat-events-link-to-rising-coronavirus-covid-19-cases-was-unearthed-2273587.html
943,Zee News,https://zeenews.india.com/world/plasma-from-covid-19-survivors-to-be-used-for-treating-coronavirus-positive-patients-2273329.html
944,Zee News,https://zeenews.india.com/india/amid-coronavirus-covid-19-crisis-pm-narendra-modi-will-address-nation-on-friday-at-9-am-2273422.html
945,Zee News,https://zeenews.india.com/india/india-coronavirus-covid-19-cases-jump-to-2069-mha-acts-tough-against-tablighi-jamaat-for-violating-lockdown-visa-norms-2273432.html
946,Zee News,https://zeenews.india.com/world/coronavirus-covid-19-transmitted-by-respiratory-droplets-and-contact-routes-not-through-air-who-2273635.html
947,Zee News,https://zeenews.india.com/india/covid-19-spread-goal-to-ensure-minimum-loss-of-life-pm-narendra-modi-tells-state-cms-testing-tracing-isolation-and-quarantine-to-remain-areas-of-focus-2273339.html
948,Zee News,https://zeenews.india.com/india/3-week-coronavirus-covid-19-lockdown-not-enough-sustained-periods-of-shutdown-with-periodic-relaxation-will-work-research-2272313.html
949,Zee News,https://zeenews.india.com/delhi/delhi-govt-seeks-police-deployment-as-nizamuddin-markaz-coronavirus-covid-19-patients-create-law-and-order-problem-in-hospitals-quarantine-centres-2273413.html
950,Zee News,https://zeenews.india.com/india/pm-narendra-modi-s-video-message-over-covid-19-crisis-gets-thumbs-up-from-his-colleagues-opposition-calls-it-mere-symbolism-2273504.html
951,Zee News,https://zeenews.india.com/india/indian-scientists-reveal-images-of-sars-cov-2-virus-causing-covid-19-2272152.html
952,Zee News,https://zeenews.india.com/india/covid-19-up-govt-orders-sanitisation-of-lucknow-noida-kanpur-all-programmes-postponed-till-april-2-2270646.html
953,Zee News,https://zeenews.india.com/india/coronavirus-covid-19-centre-to-give-rs-500-per-month-to-women-jan-dhan-account-holders-for-next-3-months-2273300.html
